,Unnamed: 0,noun,utterance_x,image,state,adj,adj_utterance,natural_adj_utterance,item,natural_utterance,utterance_y,object,mean_response,count_response
669,669,ladder,ladder,crocodile.jpg,,,,,ladder,ladder,ladder,crocodile.jpg,1.0,5.0
670,670,ladder,unfolded ladder,ladder_folded.jpg,a,folded,unfolded,open,ladder,open ladder,open ladder,ladder_folded.jpg,2.0952380952380953,21.0
671,671,ladder,unfolded ladder,ladder_unfolded.jpg,b,unfolded,unfolded,open,ladder,open ladder,open ladder,ladder_unfolded.jpg,6.684210526315789,19.0
672,672,ladder,unfolded ladder,chinesecheckers.jpg,,,unfolded,open,ladder,open ladder,,,,
673,673,ladder,unfolded ladder,nailpolish.jpg,,,unfolded,open,ladder,open ladder,open ladder,nailpolish.jpg,1.0,3.0
674,674,ladder,unfolded ladder,crocodile.jpg,,,unfolded,open,ladder,open ladder,open ladder,crocodile.jpg,1.0,8.0
675,675,laptop,closed laptop,laptop_open.jpg,a,open,closed,closed,laptop,closed laptop,closed laptop,laptop_open.jpg,1.8571428571428572,21.0
676,676,laptop,closed laptop,laptop_closed.jpg,b,closed,closed,closed,laptop,closed laptop,closed laptop,laptop_closed.jpg,6.85,20.0
677,677,laptop,closed laptop,thermometer.jpg,,,closed,closed,laptop,closed laptop,closed laptop,thermometer.jpg,1.0909090909090908,11.0
678,678,laptop,closed laptop,sign.jpg,,,closed,closed,laptop,closed laptop,closed laptop,sign.jpg,1.0,4.0
679,679,laptop,closed laptop,grapefruit.jpg,,,closed,closed,laptop,closed laptop,,,,
680,680,laptop,laptop,laptop_open.jpg,a,open,,,laptop,laptop,laptop,laptop_open.jpg,6.833333333333333,18.0
681,681,laptop,laptop,laptop_closed.jpg,b,closed,,,laptop,laptop,laptop,laptop_closed.jpg,6.571428571428571,21.0
682,682,laptop,laptop,thermometer.jpg,,,,,laptop,laptop,laptop,thermometer.jpg,1.0,3.0
683,683,laptop,laptop,sign.jpg,,,,,laptop,laptop,laptop,sign.jpg,1.0,4.0
684,684,laptop,laptop,grapefruit.jpg,,,,,laptop,laptop,laptop,grapefruit.jpg,1.0,5.0
685,685,laptop,open laptop,laptop_open.jpg,a,open,open,open,laptop,open laptop,open laptop,laptop_open.jpg,6.611111111111111,18.0
686,686,laptop,open laptop,laptop_closed.jpg,b,closed,open,open,laptop,open laptop,open laptop,laptop_closed.jpg,1.6666666666666667,18.0
687,687,laptop,open laptop,thermometer.jpg,,,open,open,laptop,open laptop,,,,
688,688,laptop,open laptop,sign.jpg,,,open,open,laptop,open laptop,open laptop,sign.jpg,1.0,5.0
689,689,laptop,open laptop,grapefruit.jpg,,,open,open,laptop,open laptop,open laptop,grapefruit.jpg,1.0,7.0
690,690,lawnchair,folded lawnchair,lawnchair_folded.jpg,a,folded,folded,folded,lawn chair,folded lawn chair,folded lawn chair,lawnchair_folded.jpg,6.85,20.0
691,691,lawnchair,folded lawnchair,lawnchair_unfolded.jpg,b,unfolded,folded,folded,lawn chair,folded lawn chair,folded lawn chair,lawnchair_unfolded.jpg,1.9473684210526316,19.0
692,692,lawnchair,folded lawnchair,anvil.jpg,,,folded,folded,lawn chair,folded lawn chair,folded lawn chair,anvil.jpg,1.0909090909090908,11.0
693,693,lawnchair,folded lawnchair,cabbage.jpg,,,folded,folded,lawn chair,folded lawn chair,folded lawn chair,cabbage.jpg,1.2,5.0
694,694,lawnchair,folded lawnchair,stamp.jpg,,,folded,folded,lawn chair,folded lawn chair,,,,
695,695,lawnchair,lawnchair,lawnchair_folded.jpg,a,folded,,,lawn chair,lawn chair,lawn chair,lawnchair_folded.jpg,5.55,20.0
696,696,lawnchair,lawnchair,lawnchair_unfolded.jpg,b,unfolded,,,lawn chair,lawn chair,lawn chair,lawnchair_unfolded.jpg,6.7,20.0
697,697,lawnchair,lawnchair,anvil.jpg,,,,,lawn chair,lawn chair,lawn chair,anvil.jpg,1.0,4.0
698,698,lawnchair,lawnchair,cabbage.jpg,,,,,lawn chair,lawn chair,lawn chair,cabbage.jpg,1.5,4.0
699,699,lawnchair,lawnchair,stamp.jpg,,,,,lawn chair,lawn chair,lawn chair,stamp.jpg,1.1666666666666667,6.0
700,700,lawnchair,unfolded lawnchair,lawnchair_folded.jpg,a,folded,unfolded,unfolded,lawn chair,unfolded lawn chair,unfolded lawn chair,lawnchair_folded.jpg,2.65,20.0
701,701,lawnchair,unfolded lawnchair,lawnchair_unfolded.jpg,b,unfolded,unfolded,unfolded,lawn chair,unfolded lawn chair,unfolded lawn chair,lawnchair_unfolded.jpg,5.75,20.0
702,702,lawnchair,unfolded lawnchair,anvil.jpg,,,unfolded,unfolded,lawn chair,unfolded lawn chair,,,,
703,703,lawnchair,unfolded lawnchair,cabbage.jpg,,,unfolded,unfolded,lawn chair,unfolded lawn chair,unfolded lawn chair,cabbage.jpg,1.0,4.0
704,704,lawnchair,unfolded lawnchair,stamp.jpg,,,unfolded,unfolded,lawn chair,unfolded lawn chair,unfolded lawn chair,stamp.jpg,1.0,7.0
705,705,lime,lime,lime_sliced.jpg,a,sliced,,,lime,lime,lime,lime_sliced.jpg,6.3,20.0
706,706,lime,lime,lime_unsliced.jpg,b,unsliced,,,lime,lime,lime,lime_unsliced.jpg,6.7368421052631575,19.0
707,707,lime,lime,mittens.jpg,,,,,lime,lime,lime,mittens.jpg,1.5,10.0
708,708,lime,lime,rubikscube.jpg,,,,,lime,lime,lime,rubikscube.jpg,1.4,5.0
709,709,lime,lime,treadmill.jpg,,,,,lime,lime,,,,
710,710,lime,sliced lime,lime_sliced.jpg,a,sliced,sliced,sliced,lime,sliced lime,sliced lime,lime_sliced.jpg,6.631578947368421,19.0
711,711,lime,sliced lime,lime_unsliced.jpg,b,unsliced,sliced,sliced,lime,sliced lime,sliced lime,lime_unsliced.jpg,1.6666666666666667,21.0
712,712,lime,sliced lime,mittens.jpg,,,sliced,sliced,lime,sliced lime,sliced lime,mittens.jpg,1.0,4.0
713,713,lime,sliced lime,rubikscube.jpg,,,sliced,sliced,lime,sliced lime,sliced lime,rubikscube.jpg,1.0,4.0
714,714,lime,sliced lime,treadmill.jpg,,,sliced,sliced,lime,sliced lime,sliced lime,treadmill.jpg,1.1666666666666667,6.0
715,715,lime,unsliced lime,lime_sliced.jpg,a,sliced,unsliced,whole,lime,whole lime,whole lime,lime_sliced.jpg,3.5238095238095237,21.0
716,716,lime,unsliced lime,lime_unsliced.jpg,b,unsliced,unsliced,whole,lime,whole lime,whole lime,lime_unsliced.jpg,6.722222222222222,18.0
717,717,lime,unsliced lime,mittens.jpg,,,unsliced,whole,lime,whole lime,,,,
718,718,lime,unsliced lime,rubikscube.jpg,,,unsliced,whole,lime,whole lime,whole lime,rubikscube.jpg,1.0,5.0
719,719,lime,unsliced lime,treadmill.jpg,,,unsliced,whole,lime,whole lime,whole lime,treadmill.jpg,1.0,6.0
720,720,lock,closed lock,lock_open.jpg,a,open,closed,locked,lock,locked lock,locked lock,lock_open.jpg,2.1,20.0
721,721,lock,closed lock,lock_closed.jpg,b,closed,closed,locked,lock,locked lock,locked lock,lock_closed.jpg,6.65,20.0
722,722,lock,closed lock,polarbear.jpg,,,closed,locked,lock,locked lock,locked lock,polarbear.jpg,1.625,8.0
723,723,lock,closed lock,wine.jpg,,,closed,locked,lock,locked lock,locked lock,wine.jpg,1.2,5.0
724,724,lock,closed lock,tennisball.jpg,,,closed,locked,lock,locked lock,,,,
725,725,lock,lock,lock_open.jpg,a,open,,,lock,lock,lock,lock_open.jpg,5.9523809523809526,21.0
726,726,lock,lock,lock_closed.jpg,b,closed,,,lock,lock,lock,lock_closed.jpg,6.761904761904762,21.0
727,727,lock,lock,polarbear.jpg,,,,,lock,lock,lock,polarbear.jpg,1.0,4.0
728,728,lock,lock,wine.jpg,,,,,lock,lock,lock,wine.jpg,1.0,4.0
729,729,lock,lock,tennisball.jpg,,,,,lock,lock,lock,tennisball.jpg,1.0,6.0
730,730,lock,open lock,lock_open.jpg,a,open,open,opened,lock,opened lock,opened lock,lock_open.jpg,6.65,20.0
731,731,lock,open lock,lock_closed.jpg,b,closed,open,opened,lock,opened lock,opened lock,lock_closed.jpg,2.1666666666666665,18.0
732,732,lock,open lock,polarbear.jpg,,,open,opened,lock,opened lock,,,,
733,733,lock,open lock,wine.jpg,,,open,opened,lock,opened lock,opened lock,wine.jpg,1.0,5.0
734,734,lock,open lock,tennisball.jpg,,,open,opened,lock,opened lock,opened lock,tennisball.jpg,2.0,6.0
735,735,magnet,bent magnet,magnet_bent.jpg,a,bent,bent,bent,magnet,bent magnet,bent magnet,magnet_bent.jpg,6.285714285714286,21.0
736,736,magnet,bent magnet,magnet_straight.jpg,b,straight,bent,bent,magnet,bent magnet,bent magnet,magnet_straight.jpg,5.6,20.0
737,737,magnet,bent magnet,wardrobe.jpg,,,bent,bent,magnet,bent magnet,bent magnet,wardrobe.jpg,1.0,11.0
738,738,magnet,bent magnet,gaspump.jpg,,,bent,bent,magnet,bent magnet,bent magnet,gaspump.jpg,1.4,5.0
739,739,magnet,bent magnet,tray.jpg,,,bent,bent,magnet,bent magnet,,,,
740,740,magnet,magnet,magnet_bent.jpg,a,bent,,,magnet,magnet,magnet,magnet_bent.jpg,6.045454545454546,22.0
741,741,magnet,magnet,magnet_straight.jpg,b,straight,,,magnet,magnet,magnet,magnet_straight.jpg,6.909090909090909,22.0
742,742,magnet,magnet,wardrobe.jpg,,,,,magnet,magnet,magnet,wardrobe.jpg,1.0,4.0
743,743,magnet,magnet,gaspump.jpg,,,,,magnet,magnet,magnet,gaspump.jpg,1.25,4.0
744,744,magnet,magnet,tray.jpg,,,,,magnet,magnet,magnet,tray.jpg,1.1666666666666667,6.0
745,745,magnet,straight magnet,magnet_bent.jpg,a,bent,straight,straight,magnet,straight magnet,straight magnet,magnet_bent.jpg,2.090909090909091,22.0
746,746,magnet,straight magnet,magnet_straight.jpg,b,straight,straight,straight,magnet,straight magnet,straight magnet,magnet_straight.jpg,2.888888888888889,18.0
747,747,magnet,straight magnet,wardrobe.jpg,,,straight,straight,magnet,straight magnet,,,,
748,748,magnet,straight magnet,gaspump.jpg,,,straight,straight,magnet,straight magnet,straight magnet,gaspump.jpg,1.0,5.0
749,749,magnet,straight magnet,tray.jpg,,,straight,straight,magnet,straight magnet,straight magnet,tray.jpg,1.0,7.0
750,750,marker,closed marker,marker_open.jpg,a,open,closed,capped,marker,capped marker,capped marker,marker_open.jpg,2.857142857142857,21.0
751,751,marker,closed marker,marker_closed.jpg,b,closed,closed,capped,marker,capped marker,capped marker,marker_closed.jpg,6.7727272727272725,22.0
752,752,marker,closed marker,tennisracket.jpg,,,closed,capped,marker,capped marker,capped marker,tennisracket.jpg,1.5,10.0
753,753,marker,closed marker,babybottle.jpg,,,closed,capped,marker,capped marker,capped marker,babybottle.jpg,1.0,5.0
754,754,marker,closed marker,workbench.jpg,,,closed,capped,marker,capped marker,,,,
755,755,marker,marker,marker_open.jpg,a,open,,,marker,marker,marker,marker_open.jpg,6.2272727272727275,22.0
756,756,marker,marker,marker_closed.jpg,b,closed,,,marker,marker,marker,marker_closed.jpg,6.285714285714286,21.0
757,757,marker,marker,tennisracket.jpg,,,,,marker,marker,marker,tennisracket.jpg,1.0,4.0
758,758,marker,marker,babybottle.jpg,,,,,marker,marker,marker,babybottle.jpg,1.0,5.0
759,759,marker,marker,workbench.jpg,,,,,marker,marker,marker,workbench.jpg,1.0,5.0
760,760,marker,open marker,marker_open.jpg,a,open,open,open,marker,open marker,open marker,marker_open.jpg,6.7272727272727275,22.0
761,761,marker,open marker,marker_closed.jpg,b,closed,open,open,marker,open marker,open marker,marker_closed.jpg,2.0,22.0
762,762,marker,open marker,tennisracket.jpg,,,open,open,marker,open marker,,,,
763,763,marker,open marker,babybottle.jpg,,,open,open,marker,open marker,open marker,babybottle.jpg,1.0,5.0
764,764,marker,open marker,workbench.jpg,,,open,open,marker,open marker,open marker,workbench.jpg,1.5714285714285714,7.0
765,765,microwave,closed microwave,microwave_open.jpg,a,open,closed,closed,microwave,closed microwave,closed microwave,microwave_open.jpg,1.9444444444444444,18.0
766,766,microwave,closed microwave,microwave_closed.jpg,b,closed,closed,closed,microwave,closed microwave,closed microwave,microwave_closed.jpg,6.619047619047619,21.0
767,767,microwave,closed microwave,lamb.jpg,,,closed,closed,microwave,closed microwave,closed microwave,lamb.jpg,1.6,10.0
768,768,microwave,closed microwave,hammock.jpg,,,closed,closed,microwave,closed microwave,closed microwave,hammock.jpg,1.2,5.0
769,769,microwave,closed microwave,perfume.jpg,,,closed,closed,microwave,closed microwave,,,,
770,770,microwave,microwave,microwave_open.jpg,a,open,,,microwave,microwave,microwave,microwave_open.jpg,6.368421052631579,19.0
771,771,microwave,microwave,microwave_closed.jpg,b,closed,,,microwave,microwave,microwave,microwave_closed.jpg,6.9,20.0
772,772,microwave,microwave,lamb.jpg,,,,,microwave,microwave,microwave,lamb.jpg,1.0,4.0
773,773,microwave,microwave,hammock.jpg,,,,,microwave,microwave,microwave,hammock.jpg,1.0,5.0
774,774,microwave,microwave,perfume.jpg,,,,,microwave,microwave,microwave,perfume.jpg,1.1666666666666667,6.0
775,775,microwave,open microwave,microwave_open.jpg,a,open,open,open,microwave,open microwave,open microwave,microwave_open.jpg,6.909090909090909,22.0
776,776,microwave,open microwave,microwave_closed.jpg,b,closed,open,open,microwave,open microwave,open microwave,microwave_closed.jpg,2.5714285714285716,21.0
777,777,microwave,open microwave,lamb.jpg,,,open,open,microwave,open microwave,,,,
778,778,microwave,open microwave,hammock.jpg,,,open,open,microwave,open microwave,open microwave,hammock.jpg,1.0,5.0
779,779,microwave,open microwave,perfume.jpg,,,open,open,microwave,open microwave,open microwave,perfume.jpg,1.125,8.0
780,780,milkcarton,closed milkcarton,milkcarton_open.jpg,a,open,closed,unopened,milk carton,unopened milk carton,unopened milk carton,milkcarton_open.jpg,2.4285714285714284,21.0
781,781,milkcarton,closed milkcarton,milkcarton_closed.jpg,b,closed,closed,unopened,milk carton,unopened milk carton,unopened milk carton,milkcarton_closed.jpg,6.4,20.0
782,782,milkcarton,closed milkcarton,eraser.jpg,,,closed,unopened,milk carton,unopened milk carton,unopened milk carton,eraser.jpg,1.4545454545454546,11.0
783,783,milkcarton,closed milkcarton,steeringwheel.jpg,,,closed,unopened,milk carton,unopened milk carton,unopened milk carton,steeringwheel.jpg,1.0,5.0
784,784,milkcarton,closed milkcarton,leaf.jpg,,,closed,unopened,milk carton,unopened milk carton,,,,
785,785,milkcarton,milkcarton,milkcarton_open.jpg,a,open,,,milk carton,milk carton,milk carton,milkcarton_open.jpg,6.095238095238095,21.0
786,786,milkcarton,milkcarton,milkcarton_closed.jpg,b,closed,,,milk carton,milk carton,milk carton,milkcarton_closed.jpg,6.428571428571429,21.0
787,787,milkcarton,milkcarton,eraser.jpg,,,,,milk carton,milk carton,milk carton,eraser.jpg,1.0,4.0
788,788,milkcarton,milkcarton,steeringwheel.jpg,,,,,milk carton,milk carton,milk carton,steeringwheel.jpg,1.0,5.0
789,789,milkcarton,milkcarton,leaf.jpg,,,,,milk carton,milk carton,milk carton,leaf.jpg,1.0,5.0
790,790,milkcarton,open milkcarton,milkcarton_open.jpg,a,open,open,open,milk carton,open milk carton,open milk carton,milkcarton_open.jpg,6.142857142857143,21.0
791,791,milkcarton,open milkcarton,milkcarton_closed.jpg,b,closed,open,open,milk carton,open milk carton,open milk carton,milkcarton_closed.jpg,2.5714285714285716,21.0
792,792,milkcarton,open milkcarton,eraser.jpg,,,open,open,milk carton,open milk carton,,,,
793,793,milkcarton,open milkcarton,steeringwheel.jpg,,,open,open,milk carton,open milk carton,open milk carton,steeringwheel.jpg,1.0,5.0
794,794,milkcarton,open milkcarton,leaf.jpg,,,open,open,milk carton,open milk carton,open milk carton,leaf.jpg,1.7142857142857142,7.0
795,795,mirror,broken mirror,mirror_broken.jpg,a,broken,broken,broken,mirror,broken mirror,broken mirror,mirror_broken.jpg,6.9,20.0
796,796,mirror,broken mirror,mirror_whole.jpg,b,whole,broken,broken,mirror,broken mirror,broken mirror,mirror_whole.jpg,1.65,20.0
797,797,mirror,broken mirror,arch.jpg,,,broken,broken,mirror,broken mirror,broken mirror,arch.jpg,1.4444444444444444,9.0
798,798,mirror,broken mirror,ipod.jpg,,,broken,broken,mirror,broken mirror,broken mirror,ipod.jpg,1.0,5.0
799,799,mirror,broken mirror,lawnmower.jpg,,,broken,broken,mirror,broken mirror,,,,
800,800,mirror,mirror,mirror_broken.jpg,a,broken,,,mirror,mirror,mirror,mirror_broken.jpg,5.181818181818182,22.0
801,801,mirror,mirror,mirror_whole.jpg,b,whole,,,mirror,mirror,mirror,mirror_whole.jpg,6.55,20.0
802,802,mirror,mirror,arch.jpg,,,,,mirror,mirror,mirror,arch.jpg,1.0,3.0
803,803,mirror,mirror,ipod.jpg,,,,,mirror,mirror,mirror,ipod.jpg,1.0,5.0
804,804,mirror,mirror,lawnmower.jpg,,,,,mirror,mirror,mirror,lawnmower.jpg,1.0,5.0
805,805,mirror,whole mirror,mirror_broken.jpg,a,broken,whole,intact,mirror,intact mirror,intact mirror,mirror_broken.jpg,1.9047619047619047,21.0
806,806,mirror,whole mirror,mirror_whole.jpg,b,whole,whole,intact,mirror,intact mirror,intact mirror,mirror_whole.jpg,6.545454545454546,22.0
807,807,mirror,whole mirror,arch.jpg,,,whole,intact,mirror,intact mirror,,,,
808,808,mirror,whole mirror,ipod.jpg,,,whole,intact,mirror,intact mirror,intact mirror,ipod.jpg,1.0,4.0
809,809,mirror,whole mirror,lawnmower.jpg,,,whole,intact,mirror,intact mirror,intact mirror,lawnmower.jpg,1.8333333333333333,6.0
810,810,naan,naan,naan_ripped.jpg,a,ripped,,,naan,naan,naan,naan_ripped.jpg,5.666666666666667,18.0
811,811,naan,naan,naan_whole.jpg,b,whole,,,naan,naan,naan,naan_whole.jpg,6.647058823529412,17.0
812,812,naan,naan,dart.jpg,,,,,naan,naan,naan,dart.jpg,1.0,8.0
813,813,naan,naan,cementtruck.jpg,,,,,naan,naan,naan,cementtruck.jpg,1.0,5.0
814,814,naan,naan,clock.jpg,,,,,naan,naan,,,,
815,815,naan,ripped naan,naan_ripped.jpg,a,ripped,ripped,ripped,naan,ripped naan,ripped naan,naan_ripped.jpg,6.333333333333333,21.0
816,816,naan,ripped naan,naan_whole.jpg,b,whole,ripped,ripped,naan,ripped naan,ripped naan,naan_whole.jpg,2.0,21.0
817,817,naan,ripped naan,dart.jpg,,,ripped,ripped,naan,ripped naan,ripped naan,dart.jpg,1.0,2.0
818,818,naan,ripped naan,cementtruck.jpg,,,ripped,ripped,naan,ripped naan,ripped naan,cementtruck.jpg,1.0,5.0
819,819,naan,ripped naan,clock.jpg,,,ripped,ripped,naan,ripped naan,ripped naan,clock.jpg,1.1666666666666667,6.0
820,820,naan,whole naan,naan_ripped.jpg,a,ripped,whole,whole,naan,whole naan,whole naan,naan_ripped.jpg,2.2857142857142856,21.0
821,821,naan,whole naan,naan_whole.jpg,b,whole,whole,whole,naan,whole naan,whole naan,naan_whole.jpg,6.904761904761905,21.0
822,822,naan,whole naan,dart.jpg,,,whole,whole,naan,whole naan,,,,
823,823,naan,whole naan,cementtruck.jpg,,,whole,whole,naan,whole naan,whole naan,cementtruck.jpg,1.0,3.0
824,824,naan,whole naan,clock.jpg,,,whole,whole,naan,whole naan,whole naan,clock.jpg,1.125,8.0
825,825,nail,bent nail,nail_bent.jpg,a,bent,bent,bent,nail,bent nail,bent nail,nail_bent.jpg,6.904761904761905,21.0
826,826,nail,bent nail,nail_straight.jpg,b,straight,bent,bent,nail,bent nail,bent nail,nail_straight.jpg,1.736842105263158,19.0
827,827,nail,bent nail,pen.jpg,,,bent,bent,nail,bent nail,bent nail,pen.jpg,1.0,8.0
828,828,nail,bent nail,candy.jpg,,,bent,bent,nail,bent nail,bent nail,candy.jpg,1.0,5.0
829,829,nail,bent nail,frog.jpg,,,bent,bent,nail,bent nail,,,,
830,830,nail,nail,nail_bent.jpg,a,bent,,,nail,nail,nail,nail_bent.jpg,5.9,20.0
831,831,nail,nail,nail_straight.jpg,b,straight,,,nail,nail,nail,nail_straight.jpg,6.9523809523809526,21.0
832,832,nail,nail,pen.jpg,,,,,nail,nail,nail,pen.jpg,1.0,3.0
833,833,nail,nail,candy.jpg,,,,,nail,nail,nail,candy.jpg,1.0,5.0
834,834,nail,nail,frog.jpg,,,,,nail,nail,nail,frog.jpg,1.25,4.0
835,835,nail,straight nail,nail_bent.jpg,a,bent,straight,straight,nail,straight nail,straight nail,nail_bent.jpg,1.7619047619047619,21.0
836,836,nail,straight nail,nail_straight.jpg,b,straight,straight,straight,nail,straight nail,straight nail,nail_straight.jpg,6.904761904761905,21.0
837,837,nail,straight nail,pen.jpg,,,straight,straight,nail,straight nail,,,,
838,838,nail,straight nail,candy.jpg,,,straight,straight,nail,straight nail,straight nail,candy.jpg,1.0,4.0
839,839,nail,straight nail,frog.jpg,,,straight,straight,nail,straight nail,straight nail,frog.jpg,1.125,8.0
840,840,napkin,folded napkin,napkin_folded.jpg,a,folded,folded,folded,napkin,folded napkin,folded napkin,napkin_folded.jpg,6.529411764705882,17.0
841,841,napkin,folded napkin,napkin_unfolded.jpg,b,unfolded,folded,folded,napkin,folded napkin,folded napkin,napkin_unfolded.jpg,5.904761904761905,21.0
842,842,napkin,folded napkin,bulldozer.jpg,,,folded,folded,napkin,folded napkin,folded napkin,bulldozer.jpg,1.0,11.0
843,843,napkin,folded napkin,webcam.jpg,,,folded,folded,napkin,folded napkin,folded napkin,webcam.jpg,1.0,5.0
844,844,napkin,folded napkin,dog.jpg,,,folded,folded,napkin,folded napkin,,,,
845,845,napkin,napkin,napkin_folded.jpg,a,folded,,,napkin,napkin,napkin,napkin_folded.jpg,6.523809523809524,21.0
846,846,napkin,napkin,napkin_unfolded.jpg,b,unfolded,,,napkin,napkin,napkin,napkin_unfolded.jpg,6.523809523809524,21.0
847,847,napkin,napkin,bulldozer.jpg,,,,,napkin,napkin,napkin,bulldozer.jpg,1.0,3.0
848,848,napkin,napkin,webcam.jpg,,,,,napkin,napkin,napkin,webcam.jpg,1.0,5.0
849,849,napkin,napkin,dog.jpg,,,,,napkin,napkin,napkin,dog.jpg,1.0,5.0
850,850,napkin,unfolded napkin,napkin_folded.jpg,a,folded,unfolded,unfolded,napkin,unfolded napkin,unfolded napkin,napkin_folded.jpg,2.35,20.0
851,851,napkin,unfolded napkin,napkin_unfolded.jpg,b,unfolded,unfolded,unfolded,napkin,unfolded napkin,unfolded napkin,napkin_unfolded.jpg,3.2,20.0
852,852,napkin,unfolded napkin,bulldozer.jpg,,,unfolded,unfolded,napkin,unfolded napkin,,,,
853,853,napkin,unfolded napkin,webcam.jpg,,,unfolded,unfolded,napkin,unfolded napkin,unfolded napkin,webcam.jpg,1.0,4.0
854,854,napkin,unfolded napkin,dog.jpg,,,unfolded,unfolded,napkin,unfolded napkin,unfolded napkin,dog.jpg,1.7142857142857142,7.0
855,855,notepad,notepad,notepad_ripped.jpg,a,ripped,,,notepad,notepad,notepad,notepad_ripped.jpg,5.476190476190476,21.0
856,856,notepad,notepad,notepad_whole.jpg,b,whole,,,notepad,notepad,notepad,notepad_whole.jpg,6.777777777777778,18.0
857,857,notepad,notepad,partyhat.jpg,,,,,notepad,notepad,notepad,partyhat.jpg,1.5,10.0
858,858,notepad,notepad,cart.jpg,,,,,notepad,notepad,notepad,cart.jpg,1.0,5.0
859,859,notepad,notepad,hockeystick.jpg,,,,,notepad,notepad,,,,
860,860,notepad,ripped notepad,notepad_ripped.jpg,a,ripped,ripped,ripped,notepad,ripped notepad,ripped notepad,notepad_ripped.jpg,6.65,20.0
861,861,notepad,ripped notepad,notepad_whole.jpg,b,whole,ripped,ripped,notepad,ripped notepad,ripped notepad,notepad_whole.jpg,1.9047619047619047,21.0
862,862,notepad,ripped notepad,partyhat.jpg,,,ripped,ripped,notepad,ripped notepad,ripped notepad,partyhat.jpg,1.0,3.0
863,863,notepad,ripped notepad,cart.jpg,,,ripped,ripped,notepad,ripped notepad,ripped notepad,cart.jpg,1.0,5.0
864,864,notepad,ripped notepad,hockeystick.jpg,,,ripped,ripped,notepad,ripped notepad,ripped notepad,hockeystick.jpg,1.0,6.0
865,865,notepad,whole notepad,notepad_ripped.jpg,a,ripped,whole,unused,notepad,unused notepad,unused notepad,notepad_ripped.jpg,3.090909090909091,22.0
866,866,notepad,whole notepad,notepad_whole.jpg,b,whole,whole,unused,notepad,unused notepad,unused notepad,notepad_whole.jpg,6.7,20.0
867,867,notepad,whole notepad,partyhat.jpg,,,whole,unused,notepad,unused notepad,,,,
868,868,notepad,whole notepad,cart.jpg,,,whole,unused,notepad,unused notepad,unused notepad,cart.jpg,1.0,5.0
869,869,notepad,whole notepad,hockeystick.jpg,,,whole,unused,notepad,unused notepad,unused notepad,hockeystick.jpg,1.0,8.0
870,870,onion,onion,onion_peeled.jpg,a,peeled,,,onion,onion,onion,onion_peeled.jpg,6.368421052631579,19.0
871,871,onion,onion,onion_unpeeled.jpg,b,unpeeled,,,onion,onion,onion,onion_unpeeled.jpg,7.0,19.0
872,872,onion,onion,cat.jpg,,,,,onion,onion,onion,cat.jpg,1.2,10.0
873,873,onion,onion,suit.jpg,,,,,onion,onion,onion,suit.jpg,1.2,5.0
874,874,onion,onion,radio.jpg,,,,,onion,onion,,,,
875,875,onion,peeled onion,onion_peeled.jpg,a,peeled,peeled,peeled,onion,peeled onion,peeled onion,onion_peeled.jpg,6.444444444444445,18.0
876,876,onion,peeled onion,onion_unpeeled.jpg,b,unpeeled,peeled,peeled,onion,peeled onion,peeled onion,onion_unpeeled.jpg,1.7142857142857142,21.0
877,877,onion,peeled onion,cat.jpg,,,peeled,peeled,onion,peeled onion,peeled onion,cat.jpg,1.0,3.0
878,878,onion,peeled onion,suit.jpg,,,peeled,peeled,onion,peeled onion,peeled onion,suit.jpg,1.0,5.0
879,879,onion,peeled onion,radio.jpg,,,peeled,peeled,onion,peeled onion,peeled onion,radio.jpg,1.0,6.0
880,880,onion,unpeeled onion,onion_peeled.jpg,a,peeled,unpeeled,unpeeled,onion,unpeeled onion,unpeeled onion,onion_peeled.jpg,3.1052631578947367,19.0
881,881,onion,unpeeled onion,onion_unpeeled.jpg,b,unpeeled,unpeeled,unpeeled,onion,unpeeled onion,unpeeled onion,onion_unpeeled.jpg,6.190476190476191,21.0
882,882,onion,unpeeled onion,cat.jpg,,,unpeeled,unpeeled,onion,unpeeled onion,,,,
883,883,onion,unpeeled onion,suit.jpg,,,unpeeled,unpeeled,onion,unpeeled onion,unpeeled onion,suit.jpg,1.0,4.0
884,884,onion,unpeeled onion,radio.jpg,,,unpeeled,unpeeled,onion,unpeeled onion,unpeeled onion,radio.jpg,1.0,8.0
885,885,orange,orange,orange_peeled.jpg,a,peeled,,,orange,orange,orange,orange_peeled.jpg,6.238095238095238,21.0
886,886,orange,orange,orange_unpeeled.jpg,b,unpeeled,,,orange,orange,orange,orange_unpeeled.jpg,6.842105263157895,19.0
887,887,orange,orange,tuba.jpg,,,,,orange,orange,orange,tuba.jpg,1.0,11.0
888,888,orange,orange,well.jpg,,,,,orange,orange,orange,well.jpg,1.0,4.0
889,889,orange,orange,robe.jpg,,,,,orange,orange,,,,
890,890,orange,peeled orange,orange_peeled.jpg,a,peeled,peeled,peeled,orange,peeled orange,peeled orange,orange_peeled.jpg,6.857142857142857,21.0
891,891,orange,peeled orange,orange_unpeeled.jpg,b,unpeeled,peeled,peeled,orange,peeled orange,peeled orange,orange_unpeeled.jpg,1.6842105263157894,19.0
892,892,orange,peeled orange,tuba.jpg,,,peeled,peeled,orange,peeled orange,peeled orange,tuba.jpg,1.0,4.0
